,site,sales,period_of_day,headcount
120,site1,136.98329347076367,afternoon,2.0
121,site1,143.89422468321237,afternoon,2.0
122,site1,160.00723185502403,afternoon,3.0
123,site1,143.13689173905433,afternoon,2.0
124,site1,155.40498040031324,afternoon,3.0
125,site1,154.3583106634564,afternoon,3.0
126,site1,147.6383762250556,afternoon,2.0
127,site1,143.5208729997185,afternoon,2.0
128,site1,142.1519567417457,afternoon,2.0
129,site1,144.22856288690662,afternoon,2.0
130,site1,154.65745629703937,afternoon,3.0
131,site1,141.23722996625708,afternoon,2.0
132,site1,145.9103613749785,afternoon,2.0
133,site1,143.2970952151742,afternoon,2.0
134,site1,150.22665152598364,afternoon,2.0
135,site1,150.7054595903779,afternoon,3.0
136,site1,152.033466882525,afternoon,3.0
137,site1,149.22111800485334,afternoon,2.0
138,site1,140.5635230898078,afternoon,2.0
139,site1,133.42984122435305,afternoon,2.0
140,site1,154.25709600332036,afternoon,3.0
141,site1,178.19489739528896,afternoon,5.0
142,site1,155.71567530081225,afternoon,3.0
143,site1,146.8548261684481,afternoon,2.0
144,site1,152.6344457753735,afternoon,3.0
145,site1,169.54402080443802,afternoon,4.0
146,site1,147.0953045030131,afternoon,2.0
147,site1,150.27732112880656,afternoon,3.0
148,site1,147.085125824287,afternoon,2.0
149,site1,149.1512954929188,afternoon,2.0
150,site1,131.55677603907245,afternoon,2.0
151,site1,149.98002257079878,afternoon,2.0
152,site1,165.0722450174179,afternoon,4.0
153,site1,159.97410322504962,afternoon,3.0
154,site1,127.92428633369042,afternoon,2.0
155,site1,150.6791038398737,afternoon,3.0
156,site1,161.6071377221536,afternoon,3.0
157,site1,171.66947301134203,afternoon,4.0
158,site1,155.53495485121226,afternoon,3.0
159,site1,149.76833377630282,afternoon,2.0
160,site1,146.66986676461988,afternoon,2.0
161,site1,138.84029166565804,afternoon,2.0
162,site1,139.0930502523749,afternoon,2.0
163,site1,154.51013518505292,afternoon,3.0
164,site1,131.98600890547908,afternoon,2.0
165,site1,143.83505100090164,afternoon,2.0
166,site1,149.62520033648676,afternoon,2.0
167,site1,145.15604496012514,afternoon,2.0
168,site1,147.0002233219057,afternoon,2.0
169,site1,148.4872049527476,afternoon,2.0
170,site1,143.97987291260614,afternoon,2.0
171,site1,165.85855610151117,afternoon,4.0
172,site1,137.9404665836953,afternoon,2.0
173,site1,147.78004626370387,afternoon,2.0
174,site1,139.29898817898263,afternoon,2.0
175,site1,128.3018295199166,afternoon,2.0
176,site1,154.99474683854163,afternoon,3.0
177,site1,161.12475636827062,afternoon,3.0
178,site1,140.80082183186843,afternoon,2.0
179,site1,148.45138042272288,afternoon,2.0
180,site1,135.67553263237048,afternoon,2.0
181,site1,147.04471320338268,afternoon,2.0
182,site1,136.53821822703458,afternoon,2.0
183,site1,150.52157541378622,afternoon,3.0
184,site1,153.55293432699432,afternoon,3.0
185,site1,142.42599176400282,afternoon,2.0
186,site1,145.87136744455316,afternoon,2.0
187,site1,149.35229151838286,afternoon,2.0
188,site1,148.94070683427728,afternoon,2.0
189,site1,159.5616865802897,afternoon,3.0
190,site1,159.88050041085913,afternoon,3.0
191,site1,153.81298815398623,afternoon,3.0
192,site1,133.12175672336866,afternoon,2.0
193,site1,155.226986749612,afternoon,3.0
194,site1,146.26775997615866,afternoon,2.0
195,site1,139.45832748974252,afternoon,2.0
196,site1,168.13100338877766,afternoon,4.0
197,site1,143.37655211167157,afternoon,2.0
198,site1,152.69360182732922,afternoon,3.0
199,site1,159.61392814261137,afternoon,3.0
200,site1,157.35773246488182,afternoon,3.0
201,site1,146.14375516760776,afternoon,2.0
202,site1,137.4068791312324,afternoon,2.0
203,site1,164.3002573910379,afternoon,4.0
204,site1,172.90861278633835,afternoon,4.0
205,site1,177.73908016123943,afternoon,5.0
206,site1,131.53764009675922,afternoon,2.0
207,site1,143.66868111865296,afternoon,2.0
208,site1,137.2958281632731,afternoon,2.0
209,site1,145.40623696212498,afternoon,2.0
210,site1,143.31498928938538,afternoon,2.0
211,site1,145.2313500553815,afternoon,2.0
212,site1,137.04773265676494,afternoon,2.0
213,site1,142.79952452523187,afternoon,2.0
214,site1,142.6206061918389,afternoon,2.0
215,site1,151.55075270998313,afternoon,3.0
216,site1,160.09459143285196,afternoon,3.0
217,site1,166.49193868103248,afternoon,4.0
218,site1,146.91817223511322,afternoon,2.0
219,site1,146.35568970284066,afternoon,2.0
220,site1,146.58807582052458,afternoon,2.0
221,site1,139.803314386487,afternoon,2.0
222,site1,146.8817668464186,afternoon,2.0
223,site1,165.96268140087233,afternoon,4.0
224,site1,128.9188991753639,afternoon,2.0
225,site1,155.95969239981173,afternoon,3.0
226,site1,115.40839405482367,afternoon,2.0
227,site1,140.37424031648794,afternoon,2.0
228,site1,152.25560613371334,afternoon,3.0
229,site1,148.66872983667164,afternoon,2.0
230,site1,149.72737771534636,afternoon,2.0
231,site1,151.98718656396747,afternoon,3.0
232,site1,146.5005139355887,afternoon,2.0
233,site1,159.64111685539353,afternoon,3.0
234,site1,166.3176304738172,afternoon,4.0
235,site1,157.71621236108663,afternoon,3.0
236,site1,164.01060783329027,afternoon,4.0
237,site1,141.37319758649036,afternoon,2.0
238,site1,210.7081402046047,afternoon,2.0
239,site1,161.27889080678713,afternoon,3.0
240,site1,148.4595253018461,afternoon,2.0
241,site1,161.42261647607546,afternoon,3.0
242,site1,153.2773899059238,afternoon,3.0
243,site1,154.20523326220908,afternoon,3.0
244,site1,137.792984439532,afternoon,2.0
245,site1,158.7203971022301,afternoon,3.0
246,site1,157.90904867783232,afternoon,3.0
247,site1,149.275558646755,afternoon,2.0
248,site1,144.04994262676124,afternoon,2.0
249,site1,150.85006364473236,afternoon,3.0
250,site1,171.98611398095036,afternoon,2.0
251,site1,139.30269063998924,afternoon,2.0
252,site1,164.81289001198945,afternoon,4.0
253,site1,147.9783406394115,afternoon,2.0
254,site1,153.35752134320072,afternoon,3.0
255,site1,146.12564189362345,afternoon,2.0
256,site1,131.15805067018488,afternoon,2.0
257,site1,141.8282550493294,afternoon,2.0
258,site1,159.04219626367598,afternoon,3.0
259,site1,134.58976113594989,afternoon,2.0
260,site1,169.51929311209082,afternoon,4.0
261,site1,154.88519735456077,afternoon,3.0
262,site1,141.8760316513546,afternoon,2.0
263,site1,151.73428404371495,afternoon,3.0
264,site1,157.67181259533479,afternoon,3.0
265,site1,156.1687921298844,afternoon,3.0
266,site1,149.34543599194427,afternoon,2.0
267,site1,149.11524172897688,afternoon,2.0
268,site1,138.59415448585213,afternoon,2.0
269,site1,147.75835400747064,afternoon,2.0
270,site1,147.02254989877915,afternoon,2.0
271,site1,146.48790239868993,afternoon,2.0
272,site1,165.22834827371793,afternoon,4.0
273,site1,160.68542280662376,afternoon,3.0
274,site1,133.15481415182188,afternoon,2.0
275,site1,140.87146837071947,afternoon,2.0
276,site1,148.68892324107242,afternoon,2.0
277,site1,142.8973999948167,afternoon,2.0
278,site1,158.437275563494,afternoon,3.0
279,site1,150.0087028919127,afternoon,2.0
280,site1,146.06549572868911,afternoon,2.0
281,site1,142.50297762834208,afternoon,2.0
282,site1,159.78445131192942,afternoon,3.0
283,site1,149.96325074012398,afternoon,2.0
284,site1,161.558462068459,afternoon,3.0
285,site1,137.7235211313189,afternoon,2.0
286,site1,131.09371662258374,afternoon,2.0
287,site1,148.004015858943,afternoon,2.0
288,site1,145.3660732304432,afternoon,2.0
289,site1,153.82458143310762,afternoon,3.0
290,site1,145.2710509995748,afternoon,2.0
291,site1,140.35222932738952,afternoon,2.0
292,site1,139.73551821591823,afternoon,2.0
293,site1,137.10109634772323,afternoon,2.0
294,site1,176.2164068471992,afternoon,2.0
295,site1,151.65881256759528,afternoon,3.0
296,site1,163.33080049604726,afternoon,4.0
297,site1,160.04555386619637,afternoon,3.0
298,site1,139.75550302087402,afternoon,2.0
299,site1,160.3291719382228,afternoon,3.0
300,site1,145.70399356369307,afternoon,2.0
301,site1,131.93286591800089,afternoon,2.0
302,site1,157.35416626750964,afternoon,3.0
303,site1,132.87500599642226,afternoon,2.0
304,site1,157.3926988391189,afternoon,3.0
305,site1,150.95517909173986,afternoon,3.0
306,site1,150.20245860155904,afternoon,2.0
307,site1,154.4313219777119,afternoon,3.0
308,site1,142.0818657341194,afternoon,2.0
309,site1,151.287882361752,afternoon,3.0
310,site1,164.29224033594392,afternoon,4.0
311,site1,160.00808156990504,afternoon,3.0
312,site1,160.91822426268988,afternoon,3.0
313,site1,178.19196775460992,afternoon,5.0
314,site1,154.66018786843074,afternoon,3.0
315,site1,143.0752353473151,afternoon,2.0
316,site1,157.09426962228974,afternoon,3.0
317,site1,144.96594922973358,afternoon,2.0
318,site1,143.28215962591074,afternoon,2.0
319,site1,146.5824845212791,afternoon,2.0
320,site1,172.55923235312403,afternoon,4.0
321,site1,141.2540245262894,afternoon,2.0
322,site1,153.23623843476088,afternoon,3.0
323,site1,161.154756978782,afternoon,3.0
324,site1,155.70733454457363,afternoon,3.0
325,site1,144.4895433534393,afternoon,2.0
326,site1,131.65810538884995,afternoon,2.0
327,site1,142.8110164125342,afternoon,2.0
328,site1,135.39711360843995,afternoon,2.0
329,site1,150.5465625623216,afternoon,3.0
330,site1,148.25963055419817,afternoon,2.0
331,site1,159.33387444457358,afternoon,3.0
332,site1,153.66320588823996,afternoon,3.0
333,site1,155.66488106185648,afternoon,3.0
334,site1,151.43165766083297,afternoon,3.0
335,site1,141.92772644694284,afternoon,2.0
336,site1,156.9495620433612,afternoon,3.0
337,site1,132.13377601763432,afternoon,2.0
338,site1,150.09358805385963,afternoon,2.0
339,site1,135.84781437048565,afternoon,2.0
340,site1,171.03177312303822,afternoon,4.0
341,site1,145.98879225845528,afternoon,2.0
342,site1,143.58436172135998,afternoon,2.0
343,site1,157.6019367778688,afternoon,3.0
344,site1,136.29391577207542,afternoon,2.0
345,site1,66.7204592331818,afternoon,3.0
346,site1,149.62306166937734,afternoon,2.0
347,site1,161.22716598878716,afternoon,3.0
348,site1,148.93796365963505,afternoon,2.0
349,site1,149.88859558734742,afternoon,2.0
350,site1,138.07721236498298,afternoon,2.0
351,site1,155.24661752598013,afternoon,3.0
352,site1,138.4385994358269,afternoon,2.0
353,site1,144.97537905302187,afternoon,2.0
354,site1,152.33858579759294,afternoon,3.0
355,site1,166.28884789453818,afternoon,4.0
356,site1,161.8913170810774,afternoon,3.0
357,site1,146.8401697940702,afternoon,2.0
358,site1,150.8734367079052,afternoon,3.0
359,site1,144.9849983623442,afternoon,2.0
360,site1,156.38956245782896,afternoon,3.0
361,site1,162.06591151811023,afternoon,3.0
362,site1,159.63559141966857,afternoon,3.0
363,site1,144.96344027467367,afternoon,2.0
364,site1,142.88742466471075,afternoon,2.0
365,site1,171.0954417129762,afternoon,4.0
366,site1,160.2731349403246,afternoon,3.0
367,site1,149.35447792629674,afternoon,2.0
368,site1,151.1540854128554,afternoon,3.0
369,site1,163.60066345583292,afternoon,4.0
370,site1,145.06616206003883,afternoon,2.0
371,site1,142.91902039631512,afternoon,2.0
372,site1,152.42616554694175,afternoon,3.0
373,site1,171.54937432405876,afternoon,4.0
374,site1,135.91532645527863,afternoon,2.0
375,site1,151.4679380275793,afternoon,3.0
376,site1,154.03957542345105,afternoon,3.0
377,site1,140.00143565261507,afternoon,2.0
378,site1,181.1239198879505,afternoon,5.0
379,site1,136.60865782060336,afternoon,2.0
380,site1,151.5093276888466,afternoon,3.0
381,site1,137.70197374928864,afternoon,2.0
382,site1,150.73386524579357,afternoon,3.0
383,site1,143.97633715509767,afternoon,2.0
384,site1,144.01828709131192,afternoon,2.0
385,site1,147.6812294878702,afternoon,2.0
386,site1,159.27844825265637,afternoon,3.0
387,site1,158.8321529912331,afternoon,3.0
388,site1,146.5272198865526,afternoon,2.0
389,site1,146.71474156730199,afternoon,2.0
390,site1,131.53962312255354,afternoon,2.0
391,site1,135.12581475583963,afternoon,2.0
392,site1,138.97767302455952,afternoon,2.0
393,site1,143.94431450742488,afternoon,2.0
394,site1,145.33092011206463,afternoon,2.0
395,site1,147.45634263975776,afternoon,2.0
396,site1,152.31537999762062,afternoon,3.0
397,site1,152.19109575465677,afternoon,3.0
398,site1,148.8697812214884,afternoon,2.0
399,site1,155.37834504269415,afternoon,3.0
400,site1,149.76669728894515,afternoon,2.0
401,site1,151.24933860464748,afternoon,3.0
402,site1,144.282928143064,afternoon,2.0
403,site1,173.49664772852947,afternoon,4.0
404,site1,152.95871061330217,afternoon,3.0
405,site1,157.15680379911086,afternoon,3.0
406,site1,154.01863934509134,afternoon,3.0
407,site1,141.55710136264503,afternoon,2.0
408,site1,140.98486238894577,afternoon,2.0
409,site1,152.0880525242414,afternoon,3.0
410,site1,135.62571578942854,afternoon,2.0
411,site1,215.25330752571531,afternoon,2.0
412,site1,140.0942155643847,afternoon,2.0
413,site1,141.2937593017249,afternoon,2.0
414,site1,149.35721971746918,afternoon,2.0
415,site1,161.08733356073907,afternoon,3.0
416,site1,149.96678856525014,afternoon,2.0
417,site1,170.7941326114144,afternoon,4.0
418,site1,156.22398472589245,afternoon,3.0
419,site1,140.8010220618606,afternoon,2.0
420,site1,164.9028077522297,afternoon,4.0
421,site1,145.5285998219244,afternoon,2.0
422,site1,161.89363871855892,afternoon,3.0
423,site1,161.0241798709124,afternoon,3.0
424,site1,164.72500323717998,afternoon,4.0
425,site1,159.23506654514415,afternoon,3.0
426,site1,65.69183265499035,afternoon,3.0
427,site1,150.52390290118768,afternoon,3.0
428,site1,150.1467833454123,afternoon,2.0
429,site1,161.7661977068186,afternoon,3.0
430,site1,143.24723381756087,afternoon,2.0
431,site1,157.74683844041976,afternoon,3.0
432,site1,134.4136528444622,afternoon,2.0
433,site1,146.1588251516368,afternoon,2.0
434,site1,155.39576376138402,afternoon,3.0
435,site1,149.73885527203723,afternoon,2.0
436,site1,143.9749070256045,afternoon,2.0
437,site1,177.08895556423153,afternoon,5.0
438,site1,127.94848327510664,afternoon,2.0
439,site1,146.03665229844083,afternoon,2.0
440,site1,143.5856833236504,afternoon,2.0
441,site1,156.17524577292988,afternoon,3.0
442,site1,136.60820628342827,afternoon,2.0
443,site1,142.77107985691714,afternoon,2.0
444,site1,143.70973157188112,afternoon,2.0
445,site1,171.30827162968853,afternoon,4.0
446,site1,164.71711773553005,afternoon,4.0
447,site1,151.91748124086513,afternoon,3.0
448,site1,144.99692729018966,afternoon,2.0
449,site1,144.00915962667315,afternoon,2.0
450,site1,148.02497521987866,afternoon,2.0
451,site1,137.46401219070148,afternoon,2.0
452,site1,181.16132267715554,afternoon,5.0
453,site1,137.64288049894708,afternoon,2.0
454,site1,148.62767588348572,afternoon,2.0
455,site1,139.32711441701966,afternoon,2.0
456,site1,192.74618446405213,afternoon,3.0
457,site1,150.71728182616613,afternoon,3.0
458,site1,155.51743078688838,afternoon,3.0
459,site1,152.29164275461446,afternoon,3.0
460,site1,149.74326419992406,afternoon,2.0
461,site1,174.4567499181286,afternoon,4.0
462,site1,141.6022213321107,afternoon,2.0
463,site1,148.88428855381179,afternoon,2.0
464,site1,159.8813528917052,afternoon,3.0
465,site1,146.2309703286801,afternoon,2.0
466,site1,154.421677555591,afternoon,3.0
467,site1,150.93560264724522,afternoon,3.0
468,site1,163.25422070912924,afternoon,4.0
469,site1,148.33760904071778,afternoon,2.0
470,site1,143.1992089270264,afternoon,2.0
471,site1,126.60846491578589,afternoon,2.0
472,site1,137.39817037991043,afternoon,2.0
473,site1,143.60607906123593,afternoon,2.0
474,site1,166.27702628770035,afternoon,4.0
475,site1,137.7384971391062,afternoon,2.0
476,site1,149.88440434130308,afternoon,2.0
477,site1,132.64990653970574,afternoon,2.0
478,site1,121.55057166505756,afternoon,3.0
479,site1,165.6416654026664,afternoon,4.0
480,site1,156.30717799032368,afternoon,3.0
481,site1,142.81581448289623,afternoon,2.0
482,site1,150.69931673072324,afternoon,3.0
483,site1,157.22860195547256,afternoon,3.0
484,site1,158.83580759659858,afternoon,3.0
485,site1,147.54381064883881,afternoon,2.0
486,site1,160.6248637041028,afternoon,3.0
487,site1,149.53506124091336,afternoon,2.0
488,site1,145.56475643627755,afternoon,2.0
489,site1,147.5527552287757,afternoon,2.0
490,site1,144.71401704489597,afternoon,2.0
491,site1,147.70442523459317,afternoon,2.0
492,site1,137.84381806195142,afternoon,2.0
493,site1,166.82972269254705,afternoon,4.0
494,site1,144.68814384724126,afternoon,2.0
495,site1,164.24781540215824,afternoon,4.0
496,site1,143.8704225022901,afternoon,2.0
497,site1,155.4664709073723,afternoon,3.0
498,site1,142.28017419249525,afternoon,2.0
499,site1,156.34296880665417,afternoon,3.0
500,site1,140.64822153704662,afternoon,2.0
501,site1,144.52244859992953,afternoon,2.0
502,site1,145.17706190016824,afternoon,2.0
503,site1,137.1869092543536,afternoon,2.0
504,site1,166.0334600563002,afternoon,4.0
505,site1,166.6064637795056,afternoon,4.0
506,site1,150.10419532043778,afternoon,2.0
507,site1,138.8227024081632,afternoon,2.0
508,site1,154.77439292627977,afternoon,3.0
509,site1,140.3938114968575,afternoon,2.0
510,site1,152.48984205945922,afternoon,3.0
511,site1,138.2448477077045,afternoon,2.0
512,site1,160.50000988956606,afternoon,3.0
513,site1,151.82001678073445,afternoon,3.0
514,site1,148.8864480861874,afternoon,2.0
515,site1,160.28797915601064,afternoon,3.0
516,site1,143.9515067482904,afternoon,2.0
517,site1,151.2248070610464,afternoon,3.0
518,site1,147.40784543815977,afternoon,2.0
519,site1,144.78619953773676,afternoon,2.0
520,site1,156.936176114315,afternoon,3.0
521,site1,145.02765343797682,afternoon,2.0
522,site1,167.2703277122597,afternoon,4.0
523,site1,145.06021597360254,afternoon,2.0
524,site1,144.5248156895775,afternoon,2.0
525,site1,136.4409125073174,afternoon,2.0
526,site1,168.06296486065148,afternoon,2.0
527,site1,171.27733236768103,afternoon,4.0
528,site1,146.17527703462406,afternoon,2.0
529,site1,137.60292665459716,afternoon,2.0
530,site1,149.13312797507288,afternoon,2.0
531,site1,158.00665052342535,afternoon,3.0
532,site1,173.05022701449664,afternoon,4.0
533,site1,170.69259755189273,afternoon,4.0
534,site1,141.6919845158176,afternoon,2.0
535,site1,145.81088738215095,afternoon,2.0
536,site1,159.30859740028257,afternoon,3.0
537,site1,138.90836669105713,afternoon,2.0
538,site1,157.74147183341913,afternoon,3.0
539,site1,148.59943077699498,afternoon,2.0
540,site1,167.80507048445662,afternoon,4.0
541,site1,140.34489699991997,afternoon,2.0
